acc_mean_x_right,acc_mean_y_right,acc_mean_z_right,acc_mean_xyz_right,acc_mean_xy_right,acc_mean_yz_right,acc_mean_zx_right,acc_mean_pitch_right,acc_mean_roll_right,acc_std_x_right,acc_std_y_right,acc_std_z_right,acc_std_xyz_right,acc_std_xy_right,acc_std_yz_right,acc_std_zx_right,acc_std_pitch_right,acc_std_roll_right,acc_auc_x_right,acc_auc_y_right,acc_auc_z_right,acc_auc_xyz_right,acc_auc_xy_right,acc_auc_yz_right,acc_auc_zx_right,acc_auc_pitch_right,acc_auc_roll_right,acc_max_x_right,acc_max_y_right,acc_max_z_right,acc_max_xyz_right,acc_max_xy_right,acc_max_yz_right,acc_max_zx_right,acc_max_pitch_right,acc_max_roll_right,acc_peak_x_right,acc_peak_y_right,acc_peak_z_right,acc_peak_xyz_right,acc_peak_xy_right,acc_peak_yz_right,acc_peak_zx_right,gyro_mean_x_right,gyro_mean_y_right,gyro_mean_z_right,gyro_mean_xyz_right,gyro_mean_xy_right,gyro_mean_yz_right,gyro_mean_zx_right,gyro_std_x_right,gyro_std_y_right,gyro_std_z_right,gyro_std_xyz_right,gyro_std_xy_right,gyro_std_yz_right,gyro_std_zx_right,gyro_auc_x_right,gyro_auc_y_right,gyro_auc_z_right,gyro_auc_xyz_right,gyro_auc_xy_right,gyro_auc_yz_right,gyro_auc_zx_right,gyro_max_x_right,gyro_max_y_right,gyro_max_z_right,gyro_max_xyz_right,gyro_max_xy_right,gyro_max_yz_right,gyro_max_zx_right,gyro_peak_x_right,gyro_peak_y_right,gyro_peak_z_right,gyro_peak_xyz_right,gyro_peak_xy_right,gyro_peak_yz_right,gyro_peak_zx_right,acc_mean_x_left,acc_mean_y_left,acc_mean_z_left,acc_mean_xyz_left,acc_mean_xy_left,acc_mean_yz_left,acc_mean_zx_left,acc_mean_pitch_left,acc_mean_roll_left,acc_std_x_left,acc_std_y_left,acc_std_z_left,acc_std_xyz_left,acc_std_xy_left,acc_std_yz_left,acc_std_zx_left,acc_std_pitch_left,acc_std_roll_left,acc_auc_x_left,acc_auc_y_left,acc_auc_z_left,acc_auc_xyz_left,acc_auc_xy_left,acc_auc_yz_left,acc_auc_zx_left,acc_auc_pitch_left,acc_auc_roll_left,acc_max_x_left,acc_max_y_left,acc_max_z_left,acc_max_xyz_left,acc_max_xy_left,acc_max_yz_left,acc_max_zx_left,acc_max_pitch_left,acc_max_roll_left,acc_peak_x_left,acc_peak_y_left,acc_peak_z_left,acc_peak_xyz_left,acc_peak_xy_left,acc_peak_yz_left,acc_peak_zx_left,gyro_mean_x_left,gyro_mean_y_left,gyro_mean_z_left,gyro_mean_xyz_left,gyro_mean_xy_left,gyro_mean_yz_left,gyro_mean_zx_left,gyro_std_x_left,gyro_std_y_left,gyro_std_z_left,gyro_std_xyz_left,gyro_std_xy_left,gyro_std_yz_left,gyro_std_zx_left,gyro_auc_x_left,gyro_auc_y_left,gyro_auc_z_left,gyro_auc_xyz_left,gyro_auc_xy_left,gyro_auc_yz_left,gyro_auc_zx_left,gyro_max_x_left,gyro_max_y_left,gyro_max_z_left,gyro_max_xyz_left,gyro_max_xy_left,gyro_max_yz_left,gyro_max_zx_left,gyro_peak_x_left,gyro_peak_y_left,gyro_peak_z_left,gyro_peak_xyz_left,gyro_peak_xy_left,gyro_peak_yz_left,gyro_peak_zx_left,class
-0.42952,-0.70243,0.40416,1.002,0.87314,0.87455,0.63345,-22.574,-47.855,0.22202,0.38726,0.31649,0.3627,0.33488,0.37238,0.30719,25.028,29.283,-13.494,-22.807,12.483,31.873,28.016,27.928,19.773,-713.28,-1585.8,-0.030273,0.10449,1.0593,1.8998,1.7754,1.7941,1.1579,11.047,13.099,10,6,10,9,7,7,10,-13.459,1.9446,-14.006,61.184,54.488,50.571,39.907,34.864,50.969,26.255,31.424,30.048,28.681,25.185,-324.21,14.931,-292.1,1288.1,1138.5,1087.4,821.72,104.88,98.948,28.323,152.45,144.19,110.64,115.98,3,5,5,6,5,6,5,0.19592,-0.34075,0.87925,1.0272,0.4762,0.96705,0.94361,50.493,-28.909,0.29225,0.15499,0.26076,0.19588,0.17489,0.20458,0.2594,22.919,43.044,2.0955,-3.6065,10.027,11.522,5.1217,10.861,10.731,567.24,-297.2,0.612,-0.155,1.259,1.3169,0.68631,1.3142,1.2617,72.651,31.082,4,3,3,3,3,3,3,4.1616,-45.567,12.299,69.778,67.002,62.062,30.911,29.469,59.576,18.653,45.028,43.795,46.931,19.88,117.9,-1140.3,288.48,1616.6,1552.1,1440.5,708.31,58.354,49.756,71.646,179.88,164.99,170.15,92.403,4,4,6,6,6,5,5,2
-0.92578,-0.54949,0.23962,1.2441,1.1446,0.75356,1.045,-52.843,-21.171,0.58256,0.36641,0.46571,0.58932,0.56317,0.3677,0.61025,23.57,33.553,-26.118,-15.455,6.4419,35.046,32.305,21.124,29.413,-1480.2,-594.66,-0.010986,0.022949,1.4133,3.0829,2.9243,1.8733,2.7597,2.2483,61.387,8,6,8,8,9,5,7,18.159,43.691,25.726,145.58,134.53,108.75,93.975,102.91,111.1,52.516,80.233,78.995,73.208,71.389,285.8,769.95,528.86,2771.8,2561,2059.2,1788.4,162.53,289.91,143.87,293.92,289.97,293.86,248.24,4,5,5,4,4,4,4,0.56253,-0.60313,0.64073,1.2085,0.95696,0.92817,0.98893,50.4,-34.533,0.55445,0.33014,0.20803,0.25199,0.405,0.24258,0.28594,21.923,32.232,8.1155,-8.7975,8.752,17.137,13.917,13.025,13.876,701.03,-484.34,1.453,-0.172,0.876,1.5675,1.5557,1.386,1.5139,80.238,19.391,2,2,3,4,4,4,3,49.103,-12.213,79.81,218,157.72,198.63,157.78,69.317,156.57,138.5,91.761,78.385,97.434,85.165,1283.6,-317.04,2207,5733.5,4119.4,5217.5,4192.2,178.78,279.15,296.58,409.99,341.2,395.21,299.46,4,2,3,3,5,3,5,2
-0.30603,-0.68313,0.54255,1.1072,0.92705,0.91713,0.79898,-9.6548,-44.407,0.61373,0.27485,0.2782,0.38028,0.37686,0.26436,0.44095,41.062,33.54,-8.5923,-18.419,14.807,29.87,24.892,24.87,21.498,-266.99,-1207.2,0.80737,-0.060303,1.2612,2.5512,2.2177,1.4144,2.4696,46.825,52.201,6,6,7,7,8,5,7,-36.734,-71.868,-4.8264,99.431,96.013,84.22,47.003,34.238,62.043,24.519,46.06,46.846,49.59,29.98,-834.33,-1595.1,-74.543,2215.3,2146.8,1868.5,1039.8,7.1799,41.021,40.274,186.93,186.78,183.02,124.98,3,6,6,7,8,6,5,0.62825,-0.17842,0.65883,1.1479,0.75152,0.7885,1.0939,69.137,-4.2061,0.46058,0.32494,0.51758,0.2949,0.40853,0.45107,0.28071,12.723,35.679,6.523,-2.2255,7.5085,12.601,7.9806,9.0376,11.968,749.86,-69.009,1.406,0.272,1.552,1.5764,1.4075,1.5764,1.552,87.396,38.474,2,3,2,3,2,3,3,-11.824,-65.904,-56.776,192.28,139.63,179.22,131.05,67.207,137.68,127.55,95.95,88.36,98.002,79.835,-295.43,-1528.1,-1291.9,4495.7,3260.2,4190.7,3058.4,118.6,124.76,130.12,346.78,321.44,335.8,286.58,2,5,3,6,6,6,4,2
-0.748,-0.80345,-0.033738,1.633,1.5199,0.97629,1.3006,-26.362,-29.812,1.1306,0.51006,0.52433,0.54262,0.62398,0.46513,0.614,52.053,33.652,-19.255,-20.23,-0.74683,41.229,38.449,24.468,32.81,-680.47,-752.12,1.2803,0.0031738,0.65991,2.7886,2.7781,1.8532,2.7441,71.628,39.699,4,5,6,5,5,7,6,-37.155,161.65,34.922,241.86,213.26,225.43,119.2,70.721,215.46,105.15,176.71,180.43,181.21,62.19,-720.08,3422.5,640.5,4930.7,4411.7,4599.2,2358.6,145.52,498.52,223.17,524.16,511.03,521.26,240.06,3,4,3,5,5,4,4,0.7645,0.033833,0.46683,1.1548,0.79852,0.74888,1.133,77.062,30.542,0.406,0.22542,0.68829,0.33351,0.39861,0.38955,0.33698,9.4964,26.637,8.4125,0.3145,5.1415,12.803,8.8011,8.517,12.549,845.56,340.74,1.388,0.544,1.365,1.9019,1.3991,1.3651,1.8901,89.048,62.772,3,1,3,2,3,3,2,-25.871,42.97,-7.9395,147.35,122.51,127.09,100.71,72.681,106.7,87.591,66.136,60.245,64.763,55.994,-570.06,1004.7,-278.38,3398.5,2849.2,2922.4,2308.1,163.11,214.51,183.23,249.82,246.3,249.64,208.12,4,4,3,6,6,6,6,2
-0.79599,-0.43522,0.29019,1.1592,0.99569,0.76455,0.9872,-52.483,-15.263,0.43207,0.34357,0.51084,0.33633,0.3607,0.23784,0.42589,29.688,38.738,-21.704,-11.707,8.3917,31.593,27.082,20.851,26.949,-1425.6,-387.78,-0.1731,0.21045,1.1421,1.9339,1.8112,1.5539,1.9142,39.364,43.618,7,4,7,6,6,6,6,-34.506,-70.955,-20.788,146.38,127.63,131.91,80.599,51.585,124.7,74.248,90.423,87.284,92.211,55.171,-662.32,-1359.8,-449.31,2804.2,2443.9,2518.9,1545.4,76.57,92.104,102.53,349.44,348.34,349.03,179.67,4,5,3,5,5,6,3,0.57575,-0.21642,0.8545,1.1361,0.65785,0.9367,1.0861,73.951,17.93,0.24996,0.28358,0.33024,0.23057,0.28897,0.28276,0.20725,9.0872,27.738,6.219,-2.4465,9.0815,12.264,7.1879,10.058,11.672,806.79,169.2,0.996,0.115,1.468,1.7282,1.1301,1.4814,1.7167,83.485,62.627,3,2,2,2,3,2,3,-10.373,-4.1823,9.3202,104.43,67.714,92.015,88.127,65.752,66.603,110.62,99.455,64.247,89.381,93.259,-214.05,-212.53,145.52,2658.7,1708.7,2338,2253.2,151.52,188.05,268.96,330.25,224.3,293.44,308.71,5,4,3,6,6,6,6,2
-0.90551,-0.27934,0.07603,1.0461,1.0168,0.47489,0.93766,-67.457,-13.258,0.15574,0.38555,0.23927,0.18215,0.18005,0.24385,0.162,15.219,22.671,-26.997,-8.5034,2.3489,31.328,30.42,14.552,27.993,-2011.2,-401.34,-0.63013,0.38672,0.34521,1.4047,1.3928,1.0225,1.3447,-42.739,25.342,8,4,7,8,9,3,9,-14.011,5.5359,16.061,79.533,69.168,74.471,39.467,20.911,89.083,35.572,59.701,60.278,61.103,23.561,-328.94,164.06,428.99,2012.6,1754.9,1896,978.72,22.027,217.76,72.835,242.7,235.5,242.67,87.458,6,4,5,5,5,5,6,0.42542,-0.16692,0.86175,1.0093,0.50343,0.90254,0.97235,72.656,16.559,0.16016,0.25408,0.19163,0.23134,0.20385,0.23059,0.19626,10.961,25.179,4.778,-1.863,9.615,11.287,5.6783,10.081,10.863,793.7,185.33,0.63,0.192,1.245,1.5661,0.95002,1.4708,1.3563,88.565,48.346,3,3,5,4,3,4,4,4.2429,-43.404,11.171,102.55,95.59,94.49,38.619,35.221,135.44,29.499,107.68,109.7,109.51,26.523,151.46,-1054.8,265.64,2407.5,2242.8,2250.7,874.8,81.098,93.354,75.488,431.9,425.25,431.05,90.998,5,4,5,6,7,7,5,2
-0.93586,-0.19799,0.050456,1.3523,1.0571,0.81105,1.3079,-56.022,10.6,0.60542,0.27033,0.90256,0.55839,0.4797,0.5004,0.56577,44.979,34.355,-26.623,-6.1152,2.3364,38.798,30.234,23.479,37.489,-1607.1,284.28,0.38477,0.39795,1.9692,2.6413,2.1752,2.0881,2.6408,77.285,66.958,5,7,6,6,5,6,6,42.668,-0.54751,-9.0752,171.16,150.41,133.91,125.43,108.83,126.88,86.8,83.024,78.951,70.754,70.337,1077.2,94.665,-230.36,3984,3486.8,3105.4,2955.2,247.01,268.31,151.04,403.09,364.7,318.54,300.82,2,5,2,4,5,6,5,0.80975,-0.29508,0.45958,1.0814,0.90802,0.62562,0.99956,69.215,-4.4124,0.31784,0.30191,0.29971,0.21655,0.32095,0.28177,0.21591,11.821,28.4,8.594,-3.336,5.483,11.835,9.7547,7.2992,10.871,750.92,-42.695,1.389,0.175,0.91,1.4495,1.446,1.0133,1.3926,81.29,49.215,3,2,3,3,3,4,3,20.666,-5.2616,28.77,116.59,103.22,101.08,66.758,48.809,104.68,54.183,58.556,51.934,64.216,44.465,482.07,-164.88,650.7,2673,2369.4,2343.2,1490.8,107.81,179.51,141.4,268.1,253.96,263.43,169.41,3,3,3,4,5,4,4,2
-0.86298,-0.38992,-0.033463,1.0956,0.98736,0.60797,0.99155,-55.904,-14.937,0.30536,0.26828,0.51356,0.34179,0.29085,0.33506,0.33469,23.719,20.022,-26.475,-12.467,-0.48962,33.614,30.375,18.611,30.356,-1726.8,-496.38,-0.37061,0.42139,1.3418,1.7519,1.6816,1.6227,1.7005,51.545,59.721,10,5,7,8,8,5,9,24.733,6.8439,-21.999,121.55,105.27,85.131,94.791,89.72,80.081,62.166,64.055,59.879,57.175,60.676,622.39,204.6,-534.86,2758.9,2368.5,1965.8,2138.5,144.48,182.71,55.381,289.22,223.79,258.74,224.19,5,5,4,5,5,7,5,0.84633,-0.38667,0.3156,0.99474,0.93729,0.50624,0.91043,65.874,-20.112,0.18798,0.075514,0.092933,0.15442,0.16554,0.081656,0.17332,6.6675,7.7785,11.544,-5.427,4.549,13.687,12.847,7.1664,12.481,916.37,-285.37,1.391,-0.218,0.437,1.4435,1.4412,0.62086,1.3934,75.621,-10.554,2,3,1,2,3,4,2,14.517,-7.3691,2.3939,44.447,35.359,34.922,34.263,34.641,25.187,30.58,31.61,28.484,19.116,33.776,344.88,-177.17,19.939,1116.6,885.47,884.63,854.35,101.58,37.256,78.841,130.79,109.42,82.385,128.59,4,4,3,4,5,5,3,2
-0.9129,-0.52819,-0.3416,1.1974,1.086,0.74466,1.0426,-57.32,-18.213,0.25143,0.28073,0.36282,0.24931,0.26988,0.2152,0.23102,20.163,25.241,-27.25,-15.898,-10.32,35.916,32.51,22.498,31.218,-1711.9,-546.13,-0.19141,-0.10742,0.84473,1.5429,1.4877,1.171,1.4711,25.527,32.061,7,4,8,8,7,6,8,-6.6737,23.246,8.3613,122.41,116.31,81.941,90.105,97.762,89.19,38.243,63.422,63.291,55.207,51.646,-256.09,640.49,185.6,2793,2647.5,1873.1,2065.4,228.93,190.5,76.753,248.09,243.3,204.08,233.82,3,5,3,5,5,5,4,0.92417,-0.32,0.27625,1.1235,1.0494,0.53163,1.0168,69.795,-13.497,0.24798,0.34518,0.28944,0.11865,0.15057,0.29927,0.1801,15.441,22.876,10.241,-3.5845,2.8965,12.483,11.705,5.8833,11.235,763.52,-155.8,1.3,0.324,0.625,1.3653,1.3398,1.0941,1.3263,82.689,17.661,3,2,3,3,3,4,3,-40.671,33.404,-25.211,143.52,123.65,122.12,95.642,77.855,117.01,88.012,97.773,81.777,87.767,81.558,-1035.2,768.2,-671.77,3326.8,2872.4,2839.7,2195.3,133.11,196.04,127.19,312.77,281.95,291.16,258.5,3,4,1,4,4,4,4,2
-0.97517,-0.32933,0.059239,1.1165,1.0687,0.48199,1.0299,-68.12,-7.2762,0.41667,0.41537,0.36621,0.53843,0.51032,0.42641,0.44456,21.347,18.017,-26.348,-9.0503,2.1162,30.163,28.93,12.983,27.77,-1830.5,-204.62,-0.28857,0.12134,1.0935,3.386,3.2093,1.9174,2.9922,19.36,32.364,7,5,9,7,7,6,7,-28.802,-8.7593,12.67,102.07,96.157,78.756,56.92,49.616,93.834,29.976,48.863,50.474,58.881,31.753,-639.81,-128.57,289.29,2197.3,2065.1,1684.3,1240.5,56.631,181.01,76.082,199.38,197.23,195.77,115.85,4,5,3,5,6,4,4,0.68258,-0.29242,-0.082083,1.0408,0.86758,0.61378,0.97318,45.705,-11.854,0.75705,0.30551,0.64486,0.7137,0.6685,0.44592,0.68661,56.287,28.937,8.1415,-3.524,-1.1015,12.183,10.129,7.2455,11.372,544.98,-146.85,1.958,0.029,1.334,2.2475,1.9644,1.569,2.2419,89.827,48.03,3,2,2,4,4,4,4,-59.828,-17.188,23.424,225.25,193.29,202.5,131.38,78.616,199.26,101.28,89.706,105.4,90.853,52.927,-1703.4,-470.67,561.8,5883.5,5054.7,5290.9,3412.5,129.69,279.45,186.22,503.51,503.45,493.35,220.53,2,5,5,6,6,6,4,2
-0.83055,-0.26233,-0.044642,1.2732,1.0683,0.74202,1.1895,-50.442,3.7295,0.62724,0.37149,0.70513,0.36745,0.36628,0.37011,0.37364,46.365,28.253,-22.308,-6.7429,-1.6954,33.123,27.84,19.329,30.933,-1352.6,90.327,0.77563,0.36157,1.2461,2.3476,2.2087,1.785,2.3442,67.991,44.89,7,5,4,5,6,5,6,-38.405,-58.654,5.3714,210.1,191.76,165.85,138.32,118.55,147.28,85.886,45.349,48.706,62.348,54.433,-785.67,-1268.1,78.468,4400.2,4001.4,3434.8,2967.8,176.51,186.66,173.41,287.04,286.16,277.94,225.48,3,5,3,4,4,5,4,0.92475,-0.26042,0.517,1.2758,1.0666,0.79049,1.167,66.725,2.3214,0.71683,0.48329,0.52132,0.73633,0.71641,0.43501,0.72417,12.456,38.836,10.53,-3.0445,5.8485,14.413,12.186,8.885,13.132,726.91,16.057,3.051,0.831,1.201,3.4219,3.2042,1.5495,3.2789,82.931,63.112,5,2,2,3,5,3,3,33.77,31.997,-0.43192,113.79,103.73,91.868,68.301,63.812,90.971,48.601,58.8,58.116,53.848,52.502,754.57,713.23,59.908,2616.5,2401.4,2109.2,1548.5,187.19,226.1,89.085,235.21,230.51,230.88,195.32,2,6,5,5,6,7,3,2
-0.96058,-0.28276,-0.066133,1.1094,1.0183,0.46525,1.0663,-69.035,-8.7924,0.25902,0.11813,0.48588,0.29408,0.21366,0.3373,0.2944,25.199,18.11,-31.058,-8.8475,-2.8845,35.166,32.659,14.323,33.845,-2270.8,-269.15,-0.24365,-0.15601,1.6089,1.8151,1.5912,1.7987,1.7846,66.369,47.043,8,9,7,8,9,8,8,39.403,22.447,-5.0781,122.84,112.72,94.177,76.994,61.363,103.63,47.688,56.614,58.247,65.659,38.74,964.87,493.38,-168.52,2823.5,2614.1,2149.2,1756.8,152.82,229.94,117.56,230.85,230.78,230.01,200,4,4,4,5,3,5,5,0.43158,-0.15817,0.88458,1.148,0.61515,0.9859,1.0737,57.849,7.5409,0.39768,0.39857,0.33874,0.27936,0.36701,0.30685,0.26827,25.981,50.656,4.7865,-1.962,9.506,12.537,6.873,10.686,11.678,629.94,88.864,1.207,0.517,1.405,1.5182,1.3383,1.4078,1.4196,84.38,81.976,1,2,4,4,2,4,4,-6.814,-24.962,-9.6597,94.822,88.066,87.437,44.932,35.92,101.4,33.105,63.89,64.637,64.402,20.624,-146.98,-621.22,-203.39,2194,2041,2018.8,1038.2,55.976,188.78,45.488,260.34,256.33,255.78,86.553,4,4,5,6,6,6,6,2
-0.90243,-0.2207,0.33861,1.1124,1.0004,0.56473,1.0344,-65.939,-4.7865,0.29233,0.36162,0.30648,0.20448,0.27179,0.25289,0.18383,21.251,24.396,-26.964,-6.9556,10.39,33.404,29.953,17.141,31.033,-1970.8,-154.39,0.098877,0.50781,0.9541,1.6962,1.6962,1.0621,1.4937,22.148,39.7,10,3,8,9,8,8,9,-7.884,3.1989,6.1099,104.79,94.062,92.063,56.656,55.378,100.64,44.162,61.954,63.784,57.558,42.217,-145.3,81.585,122.34,2626.3,2384.9,2315.5,1375.4,102.76,178.83,113.81,196.25,191,183.18,143.43,5,6,2,6,6,8,6,0.7762,-0.16307,0.58667,1.0226,0.80216,0.6281,1.0018,77.524,8.6092,0.1645,0.12906,0.19362,0.060195,0.16823,0.16942,0.060037,4.3688,14.179,10.796,-2.4915,8.31,14.347,11.171,8.9069,14.048,1082.6,113.87,1.057,0.2,0.986,1.123,1.0929,0.99086,1.1053,83.968,36.869,4,4,4,5,3,4,5,-3.8279,2.2922,-1.9151,42.244,40.204,35.007,24.147,25.287,45.151,15.617,33.064,31.94,31.924,17.229,-87.316,45.762,-49.422,1100.1,1045.9,917.41,621.27,53.293,100.79,21.585,118.16,109.13,110.51,61.662,6,7,6,8,8,10,8,2
-0.67245,-0.29327,0.60199,1.2475,0.97993,0.89951,1.0676,-33.76,3.5523,0.45527,0.65921,0.5151,0.47993,0.45405,0.5723,0.37,53.583,43.476,-21.263,-9.6481,18.521,38.839,30.744,27.995,33.12,-1071.8,71.942,0.32104,1.261,1.6387,2.2535,2.2508,2.0677,1.9576,71.214,85.916,10,7,8,9,9,8,9,-12.085,-24.109,-12.389,70.059,65.97,57.55,37.221,43.521,59.028,26.345,43.241,39.949,38.588,38.145,-279.26,-527.31,-301.43,1605.7,1517,1316.1,844.45,40.716,156.65,40.03,191.89,169.33,180.8,170.29,4,8,6,7,7,7,5,0.81233,-0.1,0.56808,1.0798,0.90104,0.66338,1.0203,73.121,9.8705,0.24095,0.36886,0.15419,0.16995,0.19806,0.20668,0.1347,9.065,23.727,8.737,-1.3005,6.283,11.734,9.7496,7.3106,11.067,803.79,100.81,1.288,0.797,0.916,1.4065,1.3573,1.2142,1.3398,82.584,75.801,2,4,3,2,2,2,1,28.509,-12.685,7.1469,60.528,56.158,46.479,39.412,47.989,54.366,30.397,58.558,54.624,42.973,50.075,627.1,-315.88,181.74,1345,1242.4,1050.1,868.92,188.35,74.451,112.81,274.42,250.16,199.57,219.55,6,5,6,6,6,5,6,2
-0.88037,-0.43686,0.32658,1.2394,1.1322,0.71708,1.0426,-49.609,-20.56,0.54043,0.544,0.31267,0.45053,0.50883,0.40982,0.41952,35.622,35.848,-20.816,-11.037,8.0096,29.711,27.105,17.589,24.797,-1156.5,-526.58,0.070801,0.34277,0.79785,2.2674,2.2368,1.7323,1.9208,34.267,26.42,6,3,5,5,5,5,6,12.502,-13.304,31.409,136.48,122.44,122.64,71.487,62.314,134.67,40.507,73.76,81.17,71.902,36.706,208.41,-226.09,603.67,2648.7,2391.1,2384.9,1361.5,156.33,220.08,110.38,321.49,320.55,316.76,156.35,2,5,6,5,5,6,5,0.25508,-0.14933,0.89392,1.1024,0.40694,0.98958,1.064,55.057,22.882,0.4586,0.27537,0.39226,0.28521,0.44811,0.23972,0.26789,37.376,31.519,2.2915,-1.361,10.142,11.806,4.0007,10.892,11.452,595.93,276.1,1.486,0.23,1.442,1.6964,1.6963,1.4602,1.5056,86.518,69.04,2,3,2,3,3,2,3,11.612,7.0213,2.2673,115.89,106.67,102.88,64.765,81.784,138.52,54.972,123.07,119.37,106.17,74.163,211.77,183.48,26.371,2858.2,2629.8,2551.2,1583.9,225.18,275.61,136.65,365.53,348.68,306.76,260.17,6,6,3,6,7,6,5,2
-0.79791,-0.26817,0.56059,1.2537,1.0094,0.87148,1.1178,-46.857,6.2561,0.5035,0.57228,0.46184,0.47729,0.51052,0.39427,0.39831,37.838,34.413,-24.769,-8.3221,17.404,39.095,31.466,27.291,34.794,-1439.3,209.46,0.46851,0.91748,1.2505,2.4849,2.4419,1.9243,2.208,55.107,83.839,11,5,11,10,12,10,10,11.477,-10.697,-3.3201,105.78,97.849,99.462,42.933,33.609,121.94,35.134,76.46,79.261,77.006,24.345,291.53,-230.14,-67.218,2573.6,2381.5,2431.9,1023,70.442,289.88,47.881,293.93,293.28,290.54,118.5,4,7,6,8,7,8,5,0.55775,-0.085917,0.54292,1.0621,0.64228,0.64492,1.0441,76.301,15.899,0.53087,0.19951,0.6553,0.43511,0.46799,0.58745,0.42755,12.822,33.741,6.357,-1.212,5.6785,11.789,7.2504,6.8683,11.607,848.3,135.58,1.491,0.344,1.828,1.8811,1.5392,1.8706,1.8387,89.258,73.908,3,2,2,4,3,4,4,4.9264,-10.048,10.188,207.28,197.16,179.77,117.02,127.03,210.92,68.626,144.02,142.1,125.25,81.811,63.6,-180.55,159.64,4828.1,4613.4,4191.2,2691.7,231.1,462.74,156.22,512.99,511.41,464.48,256.01,2,4,5,5,5,5,3,2
-0.59701,-0.4539,0.66453,1.314,0.96485,1.1111,1.0584,-16.98,-9.0494,0.49936,0.68301,0.63093,0.60529,0.57849,0.50742,0.56056,43.982,56.911,-17.169,-13.227,19.292,38.286,28.074,32.577,30.689,-470.19,-252.54,0.17578,0.63062,2.1975,3.411,2.6088,2.737,2.9955,74.399,76.056,9,3,6,8,7,7,8,3.5429,24.526,-14.472,153.06,134.84,119.53,106.75,98.103,126.79,65.566,80.075,85.852,79.458,47.589,169.56,405.63,-343.73,3416.2,2982.1,2626.4,2471.2,193.32,421.46,69.07,442.75,442.2,422.03,193.49,4,5,5,4,5,6,4,0.61675,-0.11592,0.63567,1.0436,0.64806,0.74621,1.0242,78.534,19.184,0.32986,0.18469,0.50219,0.27844,0.3382,0.36648,0.26916,8.6054,23.844,6.787,-1.298,7.2855,11.686,7.1497,8.5034,11.461,860.77,222.59,1.494,0.228,1.429,1.602,1.5714,1.429,1.5262,88.621,64.187,3,3,3,4,4,4,4,-32.03,34.581,-5.1651,79.564,75.836,63.555,47.743,57.35,74.28,25.445,72.072,71.58,56.796,51.539,-723.87,780.85,-94.846,1807.4,1723.3,1438,1086.3,40.061,204.51,48.049,215.05,214.95,204.62,161.5,4,5,4,5,5,5,6,2
-0.83496,-0.25864,0.50884,1.1726,0.90229,0.70379,1.1327,-56.153,0.55298,0.45818,0.13881,0.56808,0.43157,0.42095,0.40739,0.43951,36.726,35.62,-21.21,-6.4147,12.825,29.885,22.842,17.856,28.966,-1462.2,6.1772,0.028076,-0.018555,1.5361,2.3909,1.994,1.5699,2.3626,51.091,57.231,8,8,7,6,6,7,7,-9.7589,-60.469,3.6973,124.69,121.38,112.63,50.318,52.135,109.97,32.739,59.508,57.515,61.002,35.377,-129.7,-1415.8,30.312,2501.6,2434.5,2252,1007.7,112.59,305.06,74.695,328.59,323.29,310.67,122.09,5,5,6,6,6,6,6,0.64693,-0.12307,0.36367,1.0442,0.66519,0.73631,1.0326,79.523,18.592,0.26142,0.093084,0.71545,0.16394,0.25994,0.31239,0.1671,5.8238,18.35,9.165,-1.8075,4.584,14.635,9.4321,10.169,14.464,1110,245.04,1.191,0.039,1.423,1.4367,1.2005,1.4234,1.4363,89.304,61.681,5,4,3,4,5,3,4,-3.0397,-13.543,1.1338,174.21,171.47,144.97,90.584,128.57,215.9,39.868,182.8,181.14,163,98.028,-29.54,-581.92,12.441,4469,4397.4,3685.5,2385.7,297.44,442.38,98.476,559.29,559.07,536.94,316.33,4,5,5,5,5,7,5,2
-0.44138,-0.78102,0.38849,1.1884,1.0603,0.95299,0.80682,-20.854,-39.871,0.55104,0.50423,0.33557,0.44647,0.47769,0.4635,0.31811,41.689,31.066,-13.347,-24.247,12.084,36.83,32.801,29.615,24.961,-618.79,-1242.6,0.75049,0.11914,1.116,2.3438,2.0915,2.2716,1.5622,60.279,46.512,9,8,9,9,7,7,10,-22.818,59.445,-31.733,136.17,124.62,121.4,62.747,43.001,144.17,40.622,101.08,103.24,108.6,31.382,-551.01,1465.1,-761,3144.5,2875.7,2817.4,1420.3,77.21,499.5,42.774,507.81,504.01,503.33,102.43,7,8,5,7,7,7,5,0.626,-0.14742,0.78775,1.0227,0.64532,0.80213,1.0113,78.358,20.429,0.078186,0.040873,0.13457,0.114,0.068543,0.13618,0.11358,3.8311,9.5959,6.8505,-1.6435,8.4935,11.088,7.0655,8.6567,10.959,858.37,208.98,0.689,-0.047,1.204,1.3759,0.6906,1.2212,1.3607,86.229,48.438,3,4,2,3,4,3,3,1.3492,6.0137,0.77738,28.654,27.752,26.864,10.046,10.427,52.024,10.396,45.899,45.29,45.824,10.678,28.875,42.104,41.401,570.46,551.17,527.6,217.27,13.354,217.01,8.354,221.8,217.07,221.74,45.843,8,7,7,7,8,8,7,2
